YEAR,MONTH,Datetime,Rainfall,SPI
1918,Aug,01-08-1918,85.154,-0.9264148475317194
1918,Sep,01-09-1918,14.871,-1.1577028988762725
1918,Oct,01-10-1918,0.0,-0.6902155726475988
1918,Nov,01-11-1918,0.439,-0.4752083864053052
1918,Dec,01-12-1918,0.006,-0.6340382173210899
1919,Jan,01-01-1919,15.819,1.8981806741297287
1919,Feb,01-02-1919,0.127,-0.6373713033544521
1919,Mar,01-03-1919,0.662,-0.5779558182309807
1919,Apr,01-04-1919,30.544,3.6979912081624304
1919,May,01-05-1919,7.961,-0.1674713745893387
1919,Jun,01-06-1919,10.819,-0.8587275479600395
1919,Jul,01-07-1919,233.003,0.19479721468633374
1919,Aug,01-08-1919,188.213,0.18277354901382456
1919,Sep,01-09-1919,41.001,-0.7572614559370813
1919,Oct,01-10-1919,0.83,-0.6142760705137507
1919,Nov,01-11-1919,11.086,0.49561510159402034
1919,Dec,01-12-1919,3.16,-0.15201651812495803
1920,Jan,01-01-1920,5.138,-0.04512645741829533
1920,Feb,01-02-1920,8.469,0.2180983113963764
1920,Mar,01-03-1920,3.714,-0.15484007984639456
1920,Apr,01-04-1920,0.046,-0.6039236736393946
1920,May,01-05-1920,33.556,2.2143889310554283
1920,Jun,01-06-1920,147.032,2.1196205321725916
1920,Jul,01-07-1920,210.588,-0.023877422350898847
1920,Aug,01-08-1920,41.715,-1.3939337906375315
1920,Sep,01-09-1920,19.589,-1.085399694598159
1920,Oct,01-10-1920,0.016,-0.6887516786305607
1920,Nov,01-11-1920,0.0,-0.5152376445279412
1920,Dec,01-12-1920,0.0,-0.6349551894818942
1921,Jan,01-01-1921,6.429,0.1897588067731193
1921,Feb,01-02-1921,0.0,-0.6503951155186041
1921,Mar,01-03-1921,0.0,-0.6697325609605339
1921,Apr,01-04-1921,0.56,-0.5314210751330604
1921,May,01-05-1921,0.175,-0.8920333726260712
1921,Jun,01-06-1921,18.956,-0.6808090062052934
1921,Jul,01-07-1921,114.689,-0.9594419557987489
1921,Aug,01-08-1921,98.957,-0.7778579292856845
1921,Sep,01-09-1921,122.939,0.4984358632956567
1921,Oct,01-10-1921,1.046,-0.594513501283737
1921,Nov,01-11-1921,0.0,-0.5152376445279412
1921,Dec,01-12-1921,0.002,-0.6346495320949596
1922,Jan,01-01-1922,3.377,-0.3655237852580173
1922,Feb,01-02-1922,0.874,-0.5607666759007398
1922,Mar,01-03-1922,0.014,-0.6677916630780358
1922,Apr,01-04-1922,0.707,-0.5106858961828051
1922,May,01-05-1922,1.405,-0.7775700721399191
1922,Jun,01-06-1922,45.57,-0.09888396377432251
1922,Jul,01-07-1922,196.39,-0.16238924464198207
1922,Aug,01-08-1922,86.316,-0.913908643155722
1922,Sep,01-09-1922,143.908,0.8197851406393954
1922,Oct,01-10-1922,0.57,-0.6380643482906185
1922,Nov,01-11-1922,0.59,-0.46143978053624374
1922,Dec,01-12-1922,13.436,1.418451135945888
1923,Jan,01-01-1923,2.601,-0.5067096605582014
1923,Feb,01-02-1923,14.982,0.8860045210430022
1923,Mar,01-03-1923,1.395,-0.4763359505259015
1923,Apr,01-04-1923,0.119,-0.5936266119838258
1923,May,01-05-1923,6.095,-0.34112057679028174
1923,Jun,01-06-1923,2.491,-1.0408223759966035
1923,Jul,01-07-1923,310.829,0.9540464808946612
1923,Aug,01-08-1923,202.047,0.33166410954527803
1923,Sep,01-09-1923,60.558,-0.4575510349817901
1923,Oct,01-10-1923,2.403,-0.47035698996369846
1923,Nov,01-11-1923,0.0,-0.5152376445279412
1923,Dec,01-12-1923,2.826,-0.20306130174306464
1924,Jan,01-01-1924,4.705,-0.12390672031131036
1924,Feb,01-02-1924,6.378,0.0036668843472297693
1924,Mar,01-03-1924,0.471,-0.6044352107707762
1924,Apr,01-04-1924,0.002,-0.6101301217605594
1924,May,01-05-1924,12.068,0.21472437752174028
1924,Jun,01-06-1924,24.664,-0.5560014559612121
1924,Jul,01-07-1924,183.425,-0.28887225464366456
1924,Aug,01-08-1924,128.994,-0.4545800800242078
1924,Sep,01-09-1924,169.123,1.2062042368396142
1924,Oct,01-10-1924,5.669,-0.17153962373580917
1924,Nov,01-11-1924,1.266,-0.39980019399660394
1924,Dec,01-12-1924,29.759,3.9130738994138965
1925,Jan,01-01-1925,0.354,-0.9155301010214921
