YEAR,MONTH,Datetime,Rainfall,Precipitation_Anomaly,SPAI
1932,Dec,01-12-1932,0.0,-4.154685714285714,-0.6349551894818942
1933,Jan,01-01-1933,0.041,-5.345028571428571,-0.9724774966000462
1933,Feb,01-02-1933,13.845,7.502757142857144,0.7694055097781146
1933,Mar,01-03-1933,4.733,-0.09788571428571391,-0.01357044111313988
1933,Apr,01-04-1933,20.898,16.570542857142858,2.3373685132362563
1933,May,01-05-1933,32.101,22.340385714285716,2.0789872219437635
1933,Jun,01-06-1933,199.104,149.01160000000002,3.2581942456115964
1933,Jul,01-07-1933,99.115,-113.92052857142856,-1.1113776594444262
1933,Aug,01-08-1933,402.437,231.20619999999997,2.4883924184145823
1933,Sep,01-09-1933,125.591,35.17642857142856,0.5390776813850074
1933,Oct,01-10-1933,10.213,2.6691142857142847,0.24420627710299353
1933,Nov,01-11-1933,0.106,-5.544599999999999,-0.5055722655735007
1933,Dec,01-12-1933,0.482,-3.6726857142857137,-0.5612917592306148
1934,Jan,01-01-1934,3.764,-1.6220285714285718,-0.29511278816887915
1934,Feb,01-02-1934,0.0,-6.342242857142857,-0.6503951155186041
1934,Mar,01-03-1934,10.534,5.703114285714287,0.7906544600562525
1934,Apr,01-04-1934,0.0,-4.327457142857143,-0.6104122330387941
1934,May,01-05-1934,0.456,-9.304614285714285,-0.8658836267426495
1934,Jun,01-06-1934,139.921,89.8286,1.9641358633243664
1934,Jul,01-07-1934,108.815,-104.22052857142856,-1.0167471004767195
1934,Aug,01-08-1934,250.91,79.67919999999995,0.8575596899449028
1934,Sep,01-09-1934,32.351,-58.063571428571436,-0.8898224387699937
1934,Oct,01-10-1934,0.0,-7.5438857142857145,-0.6902155726475988
1934,Nov,01-11-1934,1.28,-4.370599999999999,-0.3985236345120554
1934,Dec,01-12-1934,11.999,7.844314285714287,1.1988363034332563
1935,Jan,01-01-1935,16.657,11.270971428571428,2.050646864209053
1935,Feb,01-02-1935,4.605,-1.7372428571428564,-0.17815373744049742
1935,Mar,01-03-1935,2.365,-2.4658857142857133,-0.3418594543813901
1935,Apr,01-04-1935,20.171,15.843542857142857,2.234821063597918
1935,May,01-05-1935,2.732,-7.028614285714284,-0.6540799910463223
1935,Jun,01-06-1935,18.264,-31.828400000000006,-0.695939844461934
1935,Jul,01-07-1935,278.353,65.31747142857145,0.637219467179686
1935,Aug,01-08-1935,61.734,-109.49680000000004,-1.1784762128379678
1935,Sep,01-09-1935,105.432,15.017428571428567,0.23014162902331003
1935,Oct,01-10-1935,9.898,2.354114285714285,0.21538586364255724
1935,Nov,01-11-1935,1.252,-4.398599999999999,-0.40107675348115285
1935,Dec,01-12-1935,2.387,-1.7676857142857139,-0.2701530981752466
1936,Jan,01-01-1936,0.188,-5.198028571428572,-0.9457322341398309
1936,Feb,01-02-1936,10.556,4.213757142857142,0.43211953963720384
1936,Mar,01-03-1936,15.448,10.617114285714287,1.4719096168130859
1936,Apr,01-04-1936,1.86,-2.4674571428571426,-0.3480487442804637
1936,May,01-05-1936,4.594,-5.166614285714284,-0.4808030272209438
1936,Jun,01-06-1936,204.245,154.1526,3.3706041292494104
1936,Jul,01-07-1936,144.391,-68.64452857142857,-0.6696773308029929
1936,Aug,01-08-1936,147.045,-24.185800000000057,-0.2603034060215143
1936,Sep,01-09-1936,72.121,-18.29357142857144,-0.28034841712086905
1936,Oct,01-10-1936,0.024,-7.5198857142857145,-0.6880197316220419
1936,Nov,01-11-1936,16.527,10.876400000000002,0.99174082698186
1936,Dec,01-12-1936,7.96,3.805314285714286,0.5815612105184892
1937,Jan,01-01-1937,0.0,-5.386028571428572,-0.9799370595991537
1937,Feb,01-02-1937,29.334,22.991757142857143,2.357797845294247
1937,Mar,01-03-1937,0.0,-4.830885714285714,-0.6697325609605339
1937,Apr,01-04-1937,3.242,-1.085457142857143,-0.15310985102024172
1937,May,01-05-1937,4.778,-4.982614285714285,-0.46368006194496675
1937,Jun,01-06-1937,26.917,-23.175400000000003,-0.5067387701343172
1937,Jul,01-07-1937,190.629,-22.406528571428566,-0.21859199208661728
1937,Aug,01-08-1937,28.031,-143.19980000000004,-1.5412099530137362
1937,Sep,01-09-1937,132.936,42.52142857142857,0.6516395795246311
1937,Oct,01-10-1937,2.554,-4.989885714285714,-0.4565414901779021
1937,Nov,01-11-1937,2.652,-2.998599999999999,-0.2734208050262777
1937,Dec,01-12-1937,4.674,0.5193142857142865,0.07936612378466262
1938,Jan,01-01-1938,4.187,-1.1990285714285713,-0.21815193088540233
1938,Feb,01-02-1938,0.195,-6.147242857142857,-0.6303979236130164
1938,Mar,01-03-1938,3.974,-0.8568857142857134,-0.11879483345714395
1938,Apr,01-04-1938,0.405,-3.9224571428571426,-0.5532846991962543
1938,May,01-05-1938,4.562,-5.198614285714284,-0.4837809342254616
1938,Jun,01-06-1938,144.559,94.4666,2.0655474642409852
1938,Jul,01-07-1938,196.205,-16.830528571428545,-0.16419405427177836
1938,Aug,01-08-1938,65.293,-105.93780000000004,-1.1401719259410878
1938,Sep,01-09-1938,13.229,-77.18557142857144,-1.1828664981608554
1938,Oct,01-10-1938,1.556,-5.9878857142857145,-0.5478518794906496
1938,Nov,01-11-1938,0.0,-5.650599999999999,-0.5152376445279412
1938,Dec,01-12-1938,0.004,-4.150685714285714,-0.6343438747080248
1939,Jan,01-01-1939,2.275,-3.1110285714285717,-0.5660222834291552
1939,Feb,01-02-1939,9.616,3.273757142857143,0.3357228196820635
1939,Mar,01-03-1939,7.549,2.718114285714287,0.3768273043950499
1939,Apr,01-04-1939,0.928,-3.399457142857143,-0.47951259993786355
1939,May,01-05-1939,0.175,-9.585614285714284,-0.8920333726260712
1939,Jun,01-06-1939,58.049,7.956599999999995,0.17397402842888185
1939,Jul,01-07-1939,130.734,-82.30152857142855,-0.8029113043928872
1939,Aug,01-08-1939,103.327,-67.90380000000005,-0.7308251296960898
1939,Sep,01-09-1939,50.634,-39.780571428571434,-0.6096360284654688
1939,Oct,01-10-1939,0.083,-7.460885714285714,-0.6826216224342141
1939,Nov,01-11-1939,0.104,-5.546599999999999,-0.5057546312141508
1939,Dec,01-12-1939,0.214,-3.940685714285714,-0.602249849079874
1940,Jan,01-01-1940,7.407,2.0209714285714284,0.3676966753859803
1940,Feb,01-02-1940,19.637,13.294757142857144,1.3633733842251061
1940,Mar,01-03-1940,15.51,10.679114285714286,1.4805050217212918
1940,Apr,01-04-1940,2.828,-1.499457142857143,-0.21150688561483788
1940,May,01-05-1940,6.157,-3.6036142857142845,-0.3353508819690285
1940,Jun,01-06-1940,26.369,-23.723400000000005,-0.5187209946496918
1940,Jul,01-07-1940,190.205,-22.830528571428545,-0.22272842064355594
1940,Aug,01-08-1940,174.942,3.7111999999999625,0.03994236289174002
1940,Sep,01-09-1940,9.726,-80.68857142857144,-1.2365498649659066
1940,Oct,01-10-1940,4.961,-2.5828857142857142,-0.23631693398974216
1940,Nov,01-11-1940,3.819,-1.831599999999999,-0.1670104537071068
1940,Dec,01-12-1940,1.013,-3.141685714285714,-0.4801397229994334
1941,Jan,01-01-1941,6.951,1.564971428571428,0.28473177959102663
1941,Feb,01-02-1941,1.502,-4.840242857142857,-0.4963654629945397
1941,Mar,01-03-1941,0.739,-4.091885714285714,-0.5672808798772412
1941,Apr,01-04-1941,0.072,-4.255457142857143,-0.6002562270223427
1941,May,01-05-1941,13.779,4.018385714285715,0.37394934266955054
1941,Jun,01-06-1941,17.494,-32.598400000000005,-0.712776181828427
1941,Jul,01-07-1941,121.011,-92.02452857142856,-0.897766245098353
1941,Aug,01-08-1941,113.515,-57.715800000000044,-0.6211752069915614
1941,Sep,01-09-1941,55.006,-35.408571428571435,-0.5426352635006721
1941,Oct,01-10-1941,3.324,-4.219885714285715,-0.3860915906079465
1941,Nov,01-11-1941,0.0,-5.650599999999999,-0.5152376445279412
1941,Dec,01-12-1941,1.956,-2.198685714285714,-0.3360222650596895
1942,Jan,01-01-1942,8.168,2.7819714285714277,0.5061534422718564
1942,Feb,01-02-1942,10.111,3.768757142857144,0.3864849222116321
1942,Mar,01-03-1942,0.014,-4.816885714285713,-0.6677916630780358
1942,Apr,01-04-1942,13.308,8.980542857142858,1.2667562123353258
1942,May,01-05-1942,13.565,3.804385714285715,0.3540345895768378
1942,Jun,01-06-1942,23.811,-26.281400000000005,-0.5746526193035741
1942,Jul,01-07-1942,362.346,149.31047142857145,1.4566323062904722
1942,Aug,01-08-1942,179.874,8.64319999999995,0.0930237742363349
1942,Sep,01-09-1942,102.512,12.097428571428566,0.18539271921150627
1942,Oct,01-10-1942,0.0,-7.5438857142857145,-0.6902155726475988
1942,Nov,01-11-1942,0.0,-5.650599999999999,-0.5152376445279412
1942,Dec,01-12-1942,4.084,-0.07068571428571424,-0.010802805361094639
1943,Jan,01-01-1943,4.82,-0.5660285714285713,-0.10298355580161804
1943,Feb,01-02-1943,0.0,-6.342242857142857,-0.6503951155186041
1943,Mar,01-03-1943,0.0,-4.830885714285714,-0.6697325609605339
1943,Apr,01-04-1943,17.058,12.730542857142858,1.7957148590255083
1943,May,01-05-1943,10.931,1.1703857142857146,0.10891561926746778
1943,Jun,01-06-1943,44.92,-5.172400000000003,-0.11309645635642718
1943,Jul,01-07-1943,414.487,201.45147142857147,1.9653057057889498
1943,Aug,01-08-1943,158.939,-12.291800000000052,-0.13229239496461764
1943,Sep,01-09-1943,185.163,94.74842857142858,1.4520167414222636
1943,Oct,01-10-1943,0.336,-7.207885714285714,-0.6594737982898
1943,Nov,01-11-1943,0.0,-5.650599999999999,-0.5152376445279412
1943,Dec,01-12-1943,0.0,-4.154685714285714,-0.6349551894818942
1944,Jan,01-01-1944,21.933,16.546971428571428,3.010565263801553
1944,Feb,01-02-1944,9.973,3.630757142857144,0.37233306332460087
1944,Mar,01-03-1944,28.486,23.655114285714287,3.2794400876709675
1944,Apr,01-04-1944,14.421,10.093542857142857,1.4237511386729715
1944,May,01-05-1944,0.2,-9.560614285714285,-0.8897068827787917
1944,Jun,01-06-1944,39.239,-10.853400000000008,-0.23731364152402107
1944,Jul,01-07-1944,254.778,41.742471428571434,0.40722818597724303
1944,Aug,01-08-1944,236.502,65.27119999999996,0.7024913658060287
1944,Sep,01-09-1944,57.422,-32.99257142857144,-0.5056101381221384
1944,Oct,01-10-1944,12.332,4.788114285714286,0.4380807409844688
1944,Nov,01-11-1944,0.0,-5.650599999999999,-0.5152376445279412
1944,Dec,01-12-1944,0.0,-4.154685714285714,-0.6349551894818942
1945,Jan,01-01-1945,10.372,4.985971428571428,0.9071504386141321
1945,Feb,01-02-1945,0.0,-6.342242857142857,-0.6503951155186041
1945,Mar,01-03-1945,0.0,-4.830885714285714,-0.6697325609605339
1945,Apr,01-04-1945,3.931,-0.39645714285714284,-0.05592251566836558
1945,May,01-05-1945,22.404,12.643385714285715,1.176588339980984
1945,Jun,01-06-1945,27.52,-22.572400000000005,-0.4935539500927649
1945,Jul,01-07-1945,380.205,167.16947142857143,1.6308598477960676
1945,Aug,01-08-1945,198.68,27.449199999999962,0.29542625228711666
1945,Sep,01-09-1945,79.617,-10.79757142857143,-0.16547244864508714
1945,Oct,01-10-1945,0.724,-6.819885714285714,-0.6239743683766276
1945,Nov,01-11-1945,0.0,-5.650599999999999,-0.5152376445279412
1945,Dec,01-12-1945,0.0,-4.154685714285714,-0.6349551894818942
1946,Jan,01-01-1946,0.0,-5.386028571428572,-0.9799370595991537
1946,Feb,01-02-1946,1.516,-4.826242857142857,-0.49492976716542064
1946,Mar,01-03-1946,0.0,-4.830885714285714,-0.6697325609605339
1946,Apr,01-04-1946,0.322,-4.005457142857143,-0.5649923172429973
1946,May,01-05-1946,9.436,-0.32461428571428463,-0.030208473599847144
1946,Jun,01-06-1946,49.708,-0.3844000000000065,-0.008405049459324597
1946,Jul,01-07-1946,174.042,-38.993528571428556,-0.3804102479213963
1946,Aug,01-08-1946,212.901,41.670199999999966,0.4484819600591131
1946,Sep,01-09-1946,13.096,-77.31857142857143,-1.1849047190529687
1946,Oct,01-10-1946,0.857,-6.686885714285714,-0.6118057493599989
1946,Nov,01-11-1946,1.482,-4.168599999999999,-0.3801047048064233
1946,Dec,01-12-1946,1.754,-2.400685714285714,-0.3668936611401011
1947,Jan,01-01-1947,1.781,-3.605028571428572,-0.655900920540355
1947,Feb,01-02-1947,2.206,-4.136242857142857,-0.4241704727302647
1947,Mar,01-03-1947,1.238,-3.5928857142857136,-0.4981017339224874
1947,Apr,01-04-1947,0.448,-3.879457142857143,-0.5472193067142069
1947,May,01-05-1947,1.733,-8.027614285714284,-0.7470465253436119
1947,Jun,01-06-1947,11.996,-38.0964,-0.8329920036998282
1947,Jul,01-07-1947,153.368,-59.66752857142856,-0.5821001629830849
1947,Aug,01-08-1947,206.671,35.44019999999995,0.3814306233444276
1947,Sep,01-09-1947,248.532,158.11742857142858,2.423144709183979
1947,Oct,01-10-1947,31.136,23.592114285714285,2.158522184508423
1947,Nov,01-11-1947,0.0,-5.650599999999999,-0.5152376445279412
1947,Dec,01-12-1947,2.205,-1.9496857142857138,-0.2979679203863107
1948,Jan,01-01-1948,18.619,13.232971428571428,2.407614244800497
1948,Feb,01-02-1948,11.633,5.290757142857142,0.542565568777295
1948,Mar,01-03-1948,3.677,-1.1538857142857135,-0.1599695956787109
1948,Apr,01-04-1948,0.748,-3.5794571428571427,-0.5049026149789924
1948,May,01-05-1948,4.445,-5.315614285714284,-0.49466890671072966
1948,Jun,01-06-1948,21.454,-28.638400000000004,-0.6261893039436053
1948,Jul,01-07-1948,320.477,107.44147142857142,1.0481697420204794
1948,Aug,01-08-1948,168.771,-2.459800000000058,-0.026473977215214068
1948,Sep,01-09-1948,68.469,-21.94557142857144,-0.33631520432385137
1948,Oct,01-10-1948,4.852,-2.691885714285714,-0.24628971198081387
1948,Nov,01-11-1948,3.861,-1.7895999999999987,-0.16318077525346045
1948,Dec,01-12-1948,0.004,-4.150685714285714,-0.6343438747080248
1949,Jan,01-01-1949,6.948,1.5619714285714288,0.2841859579081654
1949,Feb,01-02-1949,5.168,-1.1742428571428567,-0.12041825516949319
1949,Mar,01-03-1949,0.486,-4.344885714285714,-0.6023556773252429
1949,Apr,01-04-1949,0.014,-4.313457142857143,-0.6084374540911508
1949,May,01-05-1949,3.608,-6.152614285714284,-0.5725597867976482
1949,Jun,01-06-1949,18.642,-31.450400000000005,-0.6876747333911102
1949,Jul,01-07-1949,339.454,126.41847142857145,1.2333041871266837
1949,Aug,01-08-1949,126.777,-44.453800000000044,-0.47844088475879154
1949,Sep,01-09-1949,83.876,-6.53857142857143,-0.10020340519013045
1949,Oct,01-10-1949,7.614,0.07011428571428535,0.006414992710377322
1949,Nov,01-11-1949,0.0,-5.650599999999999,-0.5152376445279412
1949,Dec,01-12-1949,0.0,-4.154685714285714,-0.6349551894818942
1950,Jan,01-01-1950,1.77,-3.6160285714285716,-0.6579022667108474
1950,Feb,01-02-1950,0.172,-6.170242857142857,-0.6327565667608549
1950,Mar,01-03-1950,4.823,-0.007885714285713163,-0.0010932404399376405
1950,Apr,01-04-1950,0.0,-4.327457142857143,-0.6104122330387941
1950,May,01-05-1950,10.816,1.0553857142857161,0.09821376596998223
1950,Jun,01-06-1950,13.86,-36.232400000000005,-0.7922349480489932
1950,Jul,01-07-1950,304.719,91.68347142857144,0.8944389844727342
1950,Aug,01-08-1950,109.121,-62.10980000000005,-0.6684663102859958
1950,Sep,01-09-1950,118.001,27.58642857142857,0.42276116581254447
1950,Oct,01-10-1950,0.083,-7.460885714285714,-0.6826216224342141
1950,Nov,01-11-1950,0.002,-5.648599999999999,-0.5150552788872914
1950,Dec,01-12-1950,0.7,-3.4546857142857137,-0.5279751040547249
1951,Jan,01-01-1951,2.422,-2.9640285714285715,-0.5392770209689398
1951,Feb,01-02-1951,0.031,-6.311242857142857,-0.6472160747541262
1951,Mar,01-03-1951,8.487,3.6561142857142865,0.5068674625224227
1951,Apr,01-04-1951,4.305,-0.022457142857143175,-0.0031677066384646255
1951,May,01-05-1951,15.08,5.3193857142857155,0.49501987432197664
1951,Jun,01-06-1951,72.224,22.1316,0.4839156935847778
1951,Jul,01-07-1951,113.013,-100.02252857142855,-0.9757925554719322
1951,Aug,01-08-1951,191.756,20.525199999999955,0.22090563344081152
1951,Sep,01-09-1951,64.641,-25.77357142857143,-0.3949791860908325
1951,Oct,01-10-1951,2.247,-5.296885714285715,-0.48462995662981956
1951,Nov,01-11-1951,49.122,43.4714,3.963844855472478
1951,Dec,01-12-1951,0.0,-4.154685714285714,-0.6349551894818942
1952,Jan,01-01-1952,0.412,-4.974028571428572,-0.9049775484861694
1952,Feb,01-02-1952,5.17,-1.172242857142857,-0.12021315576533338
1952,Mar,01-03-1952,5.644,0.8131142857142866,0.11272655681227252
1952,Apr,01-04-1952,3.978,-0.3494571428571427,-0.0492929006298485
1952,May,01-05-1952,5.358,-4.402614285714285,-0.4097054974880819
1952,Jun,01-06-1952,34.802,-15.290400000000005,-0.3343303024267873
1952,Jul,01-07-1952,316.059,103.02347142857147,1.0050689369153942
1952,Aug,01-08-1952,285.41,114.17919999999998,1.228871265652228
1952,Sep,01-09-1952,3.808,-86.60657142857144,-1.3272430321803776
1952,Oct,01-10-1952,0.003,-7.540885714285714,-0.6899410925194044
1952,Nov,01-11-1952,0.0,-5.650599999999999,-0.5152376445279412
1952,Dec,01-12-1952,10.574,6.419314285714286,0.981055415242233
1953,Jan,01-01-1953,11.839,6.452971428571429,1.1740572415334238
1953,Feb,01-02-1953,0.0,-6.342242857142857,-0.6503951155186041
1953,Mar,01-03-1953,0.0,-4.830885714285714,-0.6697325609605339
1953,Apr,01-04-1953,2.326,-2.001457142857143,-0.28231681645176354
1953,May,01-05-1953,3.544,-6.216614285714284,-0.5785156008066836
1953,Jun,01-06-1953,38.149,-11.943400000000004,-0.2611468983155504
1953,Jul,01-07-1953,184.566,-28.469528571428555,-0.2777409693052984
1953,Aug,01-08-1953,216.927,45.69619999999995,0.4918124065460027
1953,Sep,01-09-1953,78.726,-11.688571428571436,-0.17912699612533284
1953,Oct,01-10-1953,0.469,-7.074885714285714,-0.6473051792731712
1953,Nov,01-11-1953,0.0,-5.650599999999999,-0.5152376445279412
1953,Dec,01-12-1953,0.0,-4.154685714285714,-0.6349551894818942
1954,Jan,01-01-1954,7.144,1.7579714285714285,0.3198463078551191
1954,Feb,01-02-1954,17.738,11.395757142857143,1.1686314999753065
1954,Mar,01-03-1954,2.96,-1.8708857142857136,-0.2593712943752209
1954,Apr,01-04-1954,0.0,-4.327457142857143,-0.6104122330387941
1954,May,01-05-1954,1.024,-8.736614285714285,-0.813025777412459
1954,Jun,01-06-1954,12.355,-37.73740000000001,-0.8251423347198663
1954,Jul,01-07-1954,248.264,35.22847142857145,0.3436793755529503
1954,Aug,01-08-1954,120.657,-50.57380000000005,-0.5443083294929607
1954,Sep,01-09-1954,172.374,81.95942857142856,1.25602571142803
1954,Oct,01-10-1954,28.521,20.977114285714286,1.919267006098768
1954,Nov,01-11-1954,11.193,5.542400000000001,0.5053716633687857
1954,Dec,01-12-1954,0.0,-4.154685714285714,-0.6349551894818942
1955,Jan,01-01-1955,6.429,1.0429714285714287,0.18975880677311957
1955,Feb,01-02-1955,0.032,-6.310242857142857,-0.6471135250520462
1955,Mar,01-03-1955,1.634,-3.1968857142857137,-0.4432020509603982
1955,Apr,01-04-1955,2.025,-2.302457142857143,-0.3247745638260957
1955,May,01-05-1955,8.005,-1.7556142857142838,-0.16337675245812655
1955,Jun,01-06-1955,68.292,18.199599999999997,0.39794104614964687
1955,Jul,01-07-1955,121.472,-91.56352857142856,-0.8932688546154546
1955,Aug,01-08-1955,295.65,124.41919999999993,1.3390808463839097
1955,Sep,01-09-1955,157.017,66.60242857142856,1.0206801607499913
1955,Oct,01-10-1955,28.629,21.085114285714287,1.9291482907137754
1955,Nov,01-11-1955,0.0,-5.650599999999999,-0.5152376445279412
1955,Dec,01-12-1955,6.75,2.595314285714286,0.3966384914229533
1956,Jan,01-01-1956,9.101,3.7149714285714293,0.6759039856417947
1956,Feb,01-02-1956,0.397,-5.945242857142857,-0.6096828837928695
1956,Mar,01-03-1956,11.311,6.480114285714286,0.8983742925348972
1956,Apr,01-04-1956,0.87,-3.457457142857143,-0.48769382700667185
1956,May,01-05-1956,0.368,-9.392614285714284,-0.8740728710050734
1956,Jun,01-06-1956,50.258,0.16559999999999775,0.003620905802456206
1956,Jul,01-07-1956,517.613,304.57747142857147,2.971374883531598
1956,Aug,01-08-1956,136.114,-35.11680000000004,-0.3779499809217104
1956,Sep,01-09-1956,13.82,-76.59457142857144,-1.1738094414146993
1956,Oct,01-10-1956,46.525,38.981114285714284,3.5665137487708742
1956,Nov,01-11-1956,0.88,-4.770599999999999,-0.4349967626420197
1956,Dec,01-12-1956,5.283,1.1283142857142865,0.1724387981063
1957,Jan,01-01-1957,13.186,7.799971428571428,1.419131177138254
1957,Feb,01-02-1957,0.0,-6.342242857142857,-0.6503951155186041
1957,Mar,01-03-1957,14.091,9.260114285714286,1.2837811577738059
1957,Apr,01-04-1957,2.929,-1.398457142857143,-0.19726026606398225
1957,May,01-05-1957,11.459,1.698385714285715,0.15805108484201139
1957,Jun,01-06-1957,35.435,-14.657400000000003,-0.3204895211891376
1957,Jul,01-07-1957,222.495,9.459471428571447,0.09228402771389388
1957,Aug,01-08-1957,181.975,10.74419999999995,0.11563611106419255
1957,Sep,01-09-1957,64.557,-25.857571428571433,-0.3962664834963777
1957,Oct,01-10-1957,4.942,-2.6018857142857144,-0.23805530813497486
1957,Nov,01-11-1957,14.028,8.377400000000002,0.7638749589899078
1957,Dec,01-12-1957,2.414,-1.7406857142857137,-0.26602672345162726
1958,Jan,01-01-1958,1.602,-3.7840285714285713,-0.6884682809510934
1958,Feb,01-02-1958,1.21,-5.132242857142857,-0.5263099760018812
1958,Mar,01-03-1958,2.466,-2.3648857142857134,-0.3278572625147968
1958,Apr,01-04-1958,0.206,-4.1214571428571425,-0.5813547713806134
1958,May,01-05-1958,3.674,-6.086614285714285,-0.5664178536008301
1958,Jun,01-06-1958,11.773,-38.3194,-0.8378679819241506
1958,Jul,01-07-1958,303.012,89.97647142857144,0.8777859572399634
1958,Aug,01-08-1958,121.098,-50.132800000000046,-0.5395619989165281
1958,Sep,01-09-1958,273.61,183.19542857142858,2.80746428461563
1958,Oct,01-10-1958,9.067,1.5231142857142856,0.13935486813264428
1958,Nov,01-11-1958,41.306,35.6554,3.2511599318128495
1958,Dec,01-12-1958,8.453,4.2983142857142855,0.6569057563979095
1959,Jan,01-01-1959,4.172,-1.214028571428572,-0.22088103929971012
1959,Feb,01-02-1959,0.747,-5.595242857142857,-0.5737904880648915
1959,Mar,01-03-1959,0.804,-4.026885714285713,-0.5582695682799288
1959,Apr,01-04-1959,1.197,-3.130457142857143,-0.4415686330152879
1959,May,01-05-1959,28.43,18.669385714285717,1.737365452769239
1959,Jun,01-06-1959,61.709,11.616599999999998,0.2540012943527323
1959,Jul,01-07-1959,196.905,-16.130528571428556,-0.15736504486173783
1959,Aug,01-08-1959,143.234,-27.996800000000036,-0.30131988181921304
1959,Sep,01-09-1959,120.596,30.18142857142857,0.46252946066241807
1959,Oct,01-10-1959,1.371,-6.172885714285714,-0.5647781540626519
1959,Nov,01-11-1959,13.103,7.452400000000001,0.6795308501893657
1959,Dec,01-12-1959,0.0,-4.154685714285714,-0.6349551894818942
1960,Jan,01-01-1960,0.912,-4.474028571428572,-0.8140072680092465
1960,Feb,01-02-1960,0.0,-6.342242857142857,-0.6503951155186041
1960,Mar,01-03-1960,3.294,-1.5368857142857135,-0.21306701632133768
1960,Apr,01-04-1960,0.666,-3.661457142857143,-0.5164691773866177
1960,May,01-05-1960,8.771,-0.9896142857142838,-0.09209310353748217
1960,Jun,01-06-1960,44.184,-5.908400000000007,-0.12918937103401038
1960,Jul,01-07-1960,188.457,-24.578528571428564,-0.2397814327132007
1960,Aug,01-08-1960,169.253,-1.9778000000000588,-0.021286377809679784
1960,Sep,01-09-1960,21.997,-68.41757142857143,-1.0484971689725344
1960,Oct,01-10-1960,19.324,11.780114285714287,1.0778024264300912
1960,Nov,01-11-1960,0.0,-5.650599999999999,-0.5152376445279412
1960,Dec,01-12-1960,0.896,-3.258685714285714,-0.4980206801351173
1961,Jan,01-01-1961,8.103,2.716971428571428,0.4943273058098569
1961,Feb,01-02-1961,23.096,16.753757142857143,1.7180928037196053
1961,Mar,01-03-1961,0.0,-4.830885714285714,-0.6697325609605339
1961,Apr,01-04-1961,10.505,6.177542857142858,0.8713772558893043
1961,May,01-05-1961,9.025,-0.7356142857142842,-0.06845596668912227
1961,Jun,01-06-1961,54.678,4.585599999999992,0.10026585536076718
1961,Jul,01-07-1961,153.792,-59.243528571428556,-0.5779637344261458
1961,Aug,01-08-1961,248.602,77.37119999999996,0.8327194836628009
1961,Sep,01-09-1961,172.835,82.42042857142857,1.2630905221894144
1961,Oct,01-10-1961,13.012,5.468114285714286,0.5002962367085855
1961,Nov,01-11-1961,3.016,-2.634599999999999,-0.24023025842801013
1961,Dec,01-12-1961,0.716,-3.4386857142857137,-0.5255298449592466
1962,Jan,01-01-1962,5.517,0.13097142857142874,0.023829015183212197
1962,Feb,01-02-1962,0.861,-5.481242857142857,-0.5620998220277789
1962,Mar,01-03-1962,9.31,4.479114285714287,0.6209645309007042
1962,Apr,01-04-1962,1.546,-2.7814571428571426,-0.3923402149633214
1962,May,01-05-1962,1.338,-8.422614285714285,-0.7838050649306284
1962,Jun,01-06-1962,13.6,-36.4924,-0.7979199450818352
1962,Jul,01-07-1962,281.655,68.61947142857142,0.6694328801396209
1962,Aug,01-08-1962,110.588,-60.64280000000005,-0.6526774963276583
1962,Sep,01-09-1962,108.835,18.42042857142856,0.2822924989169981
1962,Oct,01-10-1962,0.0,-7.5438857142857145,-0.6902155726475988
1962,Nov,01-11-1962,1.32,-4.330599999999999,-0.394876321699059
1962,Dec,01-12-1962,2.263,-1.891685714285714,-0.2891038561652023
1963,Jan,01-01-1963,2.274,-3.1120285714285716,-0.566204223990109
1963,Feb,01-02-1963,3.802,-2.540242857142857,-0.2605011482106863
1963,Mar,01-03-1963,1.739,-3.0918857142857137,-0.42864531684166246
1963,Apr,01-04-1963,1.182,-3.145457142857143,-0.44368446760204877
1963,May,01-05-1963,6.389,-3.3716142857142843,-0.31376105618627453
1963,Jun,01-06-1963,29.875,-20.217400000000005,-0.44206099619913986
1963,Jul,01-07-1963,79.202,-133.83352857142856,-1.3056434657046276
1963,Aug,01-08-1963,185.421,14.190199999999948,0.15272421801745176
1963,Sep,01-09-1963,143.938,53.52342857142855,0.8202448897128048
1963,Oct,01-10-1963,6.999,-0.5448857142857149,-0.04985343356952221
1963,Nov,01-11-1963,15.168,9.5174,0.8678233741603064
1963,Dec,01-12-1963,5.276,1.121314285714286,0.17136899725202814
1964,Jan,01-01-1964,0.0,-5.386028571428572,-0.9799370595991537
1964,Feb,01-02-1964,0.031,-6.311242857142857,-0.6472160747541262
1964,Mar,01-03-1964,0.621,-4.209885714285713,-0.5836398763154395
1964,Apr,01-04-1964,0.489,-3.838457142857143,-0.5414360255103943
1964,May,01-05-1964,26.815,17.054385714285715,1.5870742086349818
1964,Jun,01-06-1964,25.666,-24.426400000000005,-0.5340923520115678
1964,Jul,01-07-1964,334.385,121.34947142857143,1.1838524032702598
1964,Aug,01-08-1964,252.09,80.85919999999996,0.8702596220995301
1964,Sep,01-09-1964,99.33,8.915428571428563,0.1366286674919307
1964,Oct,01-10-1964,4.588,-2.9558857142857144,-0.2704439632619415
1964,Nov,01-11-1964,0.0,-5.650599999999999,-0.5152376445279412
1964,Dec,01-12-1964,9.043,4.888314285714285,0.7470746855436666
