Year,Rainfall,Month,Precipitation_Anomaly,SPAI
1995-12-01,3.5837139779858576,12,-0.0076102705366087875,-1.0789323943261906
1996-01-01,5.221844347030087,1,-0.005688779181157955,-0.16635363382094112
1996-02-01,5.224102232187998,2,-0.01190276705822324,-1.2082928923152292
1996-03-01,5.335947449165119,3,-0.012504743140250518,-1.1941525656501106
1996-04-01,3.2458263187882257,4,-0.007617432958299197,-1.1924446768130603
1996-05-01,9.897174346401156,5,-0.02323029269270549,-1.1922745632666711
1996-06-01,46.06055988566247,6,-0.10811196425986225,-1.192271486604164
1996-07-01,220.87763883270225,7,-0.518437382333758,-1.1922714504451188
1996-08-01,177.93972029329944,8,-0.4176547853313082,-1.1922714500563893
1996-09-01,92.54470886697086,9,-0.21721817058305248,-1.192271450031055
1996-10-01,8.028277061309833,10,-0.018843731614092363,-1.192271450029987
1996-11-01,5.80239033439551,11,-0.013619196914446796,-1.192271450028248
1996-12-01,3.5829145387616843,12,-0.008409709760782036,-1.1922714500281342
1997-01-01,5.220679480855168,1,-0.006853645356077465,-0.20041713232247696
1997-02-01,5.222936862333943,2,-0.013068136912278483,-1.3265937970280175
1997-03-01,5.334757129369736,3,-0.013695062935633828,-1.307823308156273
1997-04-01,3.2451022540637435,4,-0.008341497682781362,-1.3057908829567149
1997-05-01,9.89496652807927,5,-0.02543811101459248,-1.3055889179466127
1997-06-01,46.0502848976232,6,-0.11838695229913299,-1.3055852659651155
1997-07-01,220.8283664160668,7,-0.5677097989691902,-1.3055852230446547
1997-08-01,177.9000262795431,8,-0.45734879908764015,-1.305585222583345
1997-09-01,92.5240643984914,9,-0.23786263906251293,-1.3055852225532019
1997-10-01,8.026486148411994,10,-0.0206346445119312,-1.3055852225519278
1997-11-01,5.801095962563446,11,-0.014913568746511174,-1.3055852225499007
1997-12-01,3.582115277872913,12,-0.009208970649553283,-1.3055852225497548
1998-01-01,5.219514874533494,1,-0.008018251677751387,-0.2344730320879241
1998-02-01,5.221771752445492,2,-0.014233246800729127,-1.444868311692951
1998-03-01,5.333567075105681,3,-0.014885117199688658,-1.421468693490872
1998-04-01,3.2443783508604502,4,-0.00906540088607466,-1.4191118043249185
1998-05-01,9.892759202267827,5,-0.027645436826034597,-1.4188779949564294
1998-06-01,46.04001220168328,6,-0.12865964823905074,-1.4188737677841998
1998-07-01,220.77910499090632,7,-0.616971224129685,-1.4188737181040043
1998-08-01,177.86034112055358,8,-0.4970339580771679,-1.418873717570025
1998-09-01,92.50342453528958,9,-0.258502502264335,-1.4188737175351096
1998-10-01,8.024695635023162,10,-0.022425157900762827,-1.4188737175336719
1998-11-01,5.799801879474183,11,-0.016207651835774328,-1.4188737175312942
1998-12-01,3.581316195279762,12,-0.010008053242704484,-1.4188737175310695
1999-01-01,5.218350528007099,1,-0.009182598204145798,-0.26852133481235096
1999-02-01,5.220606902464654,2,-0.015398096781567006,-1.563116442196989
1999-03-01,5.332377286313721,3,-0.016074905991648514,-1.5350887273104676
1999-04-01,3.2436546091423137,4,-0.009789142604211154,-1.5324074465581878
1999-05-01,9.890552368856966,5,-0.02985227023689596,-1.5321417999348022
1999-06-01,46.02974179733138,6,-0.13893005259095048,-1.5321369977004777
1999-07-01,220.7298545547689,7,-0.6662216602670981,-1.5321369412617993
1999-08-01,177.82066481435558,8,-0.5367102642751718,-1.5321369406552265
1999-09-01,92.48278927633808,9,-0.27913776121583567,-1.5321369406155352
1999-10-01,8.02290552105422,10,-0.02421527186970529,-1.5321369406138534
1999-11-01,5.79850808506331,11,-0.017501446246646957,-1.5321369406111633
1999-12-01,3.5805172909424567,12,-0.010806957580009602,-1.5321369406109582
2000-01-01,5.217186441218031,1,-0.010346684993214339,-0.30256204219046157
2000-02-01,5.219442312333451,2,-0.01656268691277063,-1.6813381944257397
2000-03-01,5.331187762934636,3,-0.01726442937073358,-1.6486834152703507
2000-04-01,3.2429310288733117,4,-0.010512722873213143,-1.645677815295507
2000-05-01,9.88834602773684,5,-0.03205861135702115,-1.6453803385194103
2000-06-01,46.01947368405633,6,-0.14919816586600376,-1.6453749613512108
2000-07-01,220.68061510520317,7,-0.7154611098328303,-1.6453748981556253
2000-08-01,177.78099735897428,8,-0.5763777196564774,-1.6453748974764468
2000-09-01,92.4621586206098,9,-0.2997684169441186,-1.6453748974320666
2000-10-01,8.021115806416063,10,-0.026004986507862426,-1.645374897430207
2000-11-01,5.79721457926643,11,-0.018794952043527324,-1.6453748974271543
2000-12-01,3.579718564821233,12,-0.011605683701233271,-1.6453748974269826
